0.00 2759.00
10000.00 3156.09
20000.00 2818.35
30000.00 2938.98
40000.00 2646.49
50000.00 3132.92
60000.00 2560.80
70000.00 2429.90
80000.00 2535.68
90000.00 2725.75
100000.00 2997.16
110000.00 2498.24
120000.00 3056.28
130000.00 2961.52
140000.00 3082.68
150000.00 2563.89
160000.00 2472.42
170000.00 2854.06
180000.00 2518.46
190000.00 2691.67
200000.00 2431.86
210000.00 3161.41
220000.00 3018.84
230000.00 2821.96
240000.00 2797.18
250000.00 2727.90
260000.00 2997.77
270000.00 2267.05
280000.00 2570.66
290000.00 2603.97
300000.00 2995.46
310000.00 2829.03
320000.00 2657.07
330000.00 3172.95
340000.00 2873.59
350000.00 2909.25
360000.00 2281.71
370000.00 2703.24
380000.00 2740.24
390000.00 2572.17
400000.00 2685.36
410000.00 2698.98
420000.00 3348.60
430000.00 2776.07
440000.00 2824.04
450000.00 2648.79
460000.00 2837.78
470000.00 2694.04
480000.00 2229.77
490000.00 2769.55
500000.00 2747.69
510000.00 3128.90
520000.00 2640.49
530000.00 2914.43
540000.00 3079.49
550000.00 2757.29
560000.00 2636.96
570000.00 2257.91
580000.00 2923.66
590000.00 2605.30
600000.00 2713.61
610000.00 2710.64
620000.00 3033.94
630000.00 3224.74
640000.00 2571.73
650000.00 2799.48
660000.00 2568.05
670000.00 2882.83
680000.00 2386.90
690000.00 2465.74
700000.00 2927.42
710000.00 2912.89
720000.00 3062.90
730000.00 2561.45
740000.00 3114.48
750000.00 2825.63
760000.00 2649.83
770000.00 2399.68
780000.00 2495.40
790000.00 3003.52
800000.00 2547.87
810000.00 2872.52
820000.00 2785.82
830000.00 3252.98
840000.00 2864.63
850000.00 2506.36
860000.00 2737.13
870000.00 2587.55
880000.00 2813.89
890000.00 2260.14
900000.00 2844.82
910000.00 2985.10
920000.00 3023.97
930000.00 2846.39
940000.00 2641.65
950000.00 3123.15
960000.00 2544.11
970000.00 2578.49
980000.00 2327.51
990000.00 2854.46
1000000.00 2913.48
