0.00 2328.00
10000.00 2725.09
20000.00 2387.35
30000.00 2507.98
40000.00 2215.49
50000.00 2701.92
60000.00 2129.80
70000.00 1998.90
80000.00 2104.68
90000.00 2294.75
100000.00 2566.16
110000.00 2067.24
120000.00 2625.28
130000.00 2530.52
140000.00 2651.68
150000.00 2132.89
160000.00 2041.42
170000.00 2423.06
180000.00 2087.46
190000.00 2260.67
200000.00 2000.86
210000.00 2730.41
220000.00 2587.84
230000.00 2390.96
240000.00 2366.18
250000.00 2296.90
260000.00 2566.77
270000.00 1836.05
280000.00 2139.66
290000.00 2172.97
300000.00 2564.46
310000.00 2398.03
320000.00 2226.07
330000.00 2741.95
340000.00 2442.59
350000.00 2478.25
360000.00 1850.71
370000.00 2272.24
380000.00 2309.24
390000.00 2141.17
400000.00 2254.36
410000.00 2267.98
420000.00 2917.60
430000.00 2345.07
440000.00 2393.04
450000.00 2217.79
460000.00 2406.78
470000.00 2263.04
480000.00 1798.77
490000.00 2338.55
500000.00 2316.69
510000.00 2697.90
520000.00 2209.49
530000.00 2483.43
540000.00 2648.49
550000.00 2326.29
560000.00 2205.96
570000.00 1826.91
580000.00 2492.66
590000.00 2174.30
600000.00 2282.61
610000.00 2279.64
620000.00 2602.94
630000.00 2793.74
640000.00 2140.73
650000.00 2368.48
660000.00 2137.05
670000.00 2451.83
680000.00 1955.90
690000.00 2034.74
700000.00 2496.42
710000.00 2481.89
720000.00 2631.90
730000.00 2130.45
740000.00 2683.48
750000.00 2394.63
760000.00 2218.83
770000.00 1968.68
780000.00 2064.40
790000.00 2572.52
800000.00 2116.87
810000.00 2441.52
820000.00 2354.82
830000.00 2821.98
840000.00 2433.63
850000.00 2075.36
860000.00 2306.13
870000.00 2156.55
880000.00 2382.89
890000.00 1829.14
900000.00 2413.82
910000.00 2554.10
920000.00 2592.97
930000.00 2415.39
940000.00 2210.65
950000.00 2692.15
960000.00 2113.11
970000.00 2147.49
980000.00 1896.51
990000.00 2423.46
1000000.00 2482.48
