0.00 3116.00
10000.00 3513.09
20000.00 3175.35
30000.00 3295.98
40000.00 3003.49
50000.00 3489.92
60000.00 2917.80
70000.00 2786.90
80000.00 2892.68
90000.00 3082.75
100000.00 3354.16
110000.00 2855.24
120000.00 3413.28
130000.00 3318.52
140000.00 3439.68
150000.00 2920.89
160000.00 2829.42
170000.00 3211.06
180000.00 2875.46
190000.00 3048.67
200000.00 2788.86
210000.00 3518.41
220000.00 3375.84
230000.00 3178.96
240000.00 3154.18
250000.00 3084.90
260000.00 3354.77
270000.00 2624.05
280000.00 2927.66
290000.00 2960.97
300000.00 3352.46
310000.00 3186.03
320000.00 3014.07
330000.00 3529.95
340000.00 3230.59
350000.00 3266.25
360000.00 2638.71
370000.00 3060.24
380000.00 3097.24
390000.00 2929.17
400000.00 3042.36
410000.00 3055.98
420000.00 3705.60
430000.00 3133.07
440000.00 3181.04
450000.00 3005.79
460000.00 3194.78
470000.00 3051.04
480000.00 2586.77
490000.00 3126.55
500000.00 3104.69
510000.00 3485.90
520000.00 2997.49
530000.00 3271.43
540000.00 3436.49
550000.00 3114.29
560000.00 2993.96
570000.00 2614.91
580000.00 3280.66
590000.00 2962.30
600000.00 3070.61
610000.00 3067.64
620000.00 3390.94
630000.00 3581.74
640000.00 2928.73
650000.00 3156.48
660000.00 2925.05
670000.00 3239.83
680000.00 2743.90
690000.00 2822.74
700000.00 3284.42
710000.00 3269.89
720000.00 3419.90
730000.00 2918.45
740000.00 3471.48
750000.00 3182.63
760000.00 3006.83
770000.00 2756.68
780000.00 2852.40
790000.00 3360.52
800000.00 2904.87
810000.00 3229.52
820000.00 3142.82
830000.00 3609.98
840000.00 3221.63
850000.00 2863.36
860000.00 3094.13
870000.00 2944.55
880000.00 3170.89
890000.00 2617.14
900000.00 3201.82
910000.00 3342.10
920000.00 3380.97
930000.00 3203.39
940000.00 2998.65
950000.00 3480.15
960000.00 2901.11
970000.00 2935.49
980000.00 2684.51
990000.00 3211.46
1000000.00 3270.48
