0.00 3739.00
10000.00 4136.09
20000.00 3798.35
30000.00 3918.98
40000.00 3626.49
50000.00 4112.92
60000.00 3540.80
70000.00 3409.90
80000.00 3515.68
90000.00 3705.75
100000.00 3977.16
110000.00 3478.24
120000.00 4036.28
130000.00 3941.52
140000.00 4062.68
150000.00 3543.89
160000.00 3452.42
170000.00 3834.06
180000.00 3498.46
190000.00 3671.67
200000.00 3411.86
210000.00 4141.41
220000.00 3998.84
230000.00 3801.96
240000.00 3777.18
250000.00 3707.90
260000.00 3977.77
270000.00 3247.05
280000.00 3550.66
290000.00 3583.97
300000.00 3975.46
310000.00 3809.03
320000.00 3637.07
330000.00 4152.95
340000.00 3853.59
350000.00 3889.25
360000.00 3261.71
370000.00 3683.24
380000.00 3720.24
390000.00 3552.17
400000.00 3665.36
410000.00 3678.98
420000.00 4328.60
430000.00 3756.07
440000.00 3804.04
450000.00 3628.79
460000.00 3817.78
470000.00 3674.04
480000.00 3209.77
490000.00 3749.55
500000.00 3727.69
510000.00 4108.90
520000.00 3620.49
530000.00 3894.43
540000.00 4059.49
550000.00 3737.29
560000.00 3616.96
570000.00 3237.91
580000.00 3903.66
590000.00 3585.30
600000.00 3693.61
610000.00 3690.64
620000.00 4013.94
630000.00 4204.74
640000.00 3551.73
650000.00 3779.48
660000.00 3548.05
670000.00 3862.83
680000.00 3366.90
690000.00 3445.74
700000.00 3907.42
710000.00 3892.89
720000.00 4042.90
730000.00 3541.45
740000.00 4094.48
750000.00 3805.63
760000.00 3629.83
770000.00 3379.68
780000.00 3475.40
790000.00 3983.52
800000.00 3527.87
810000.00 3852.52
820000.00 3765.82
830000.00 4232.98
840000.00 3844.63
850000.00 3486.36
860000.00 3717.13
870000.00 3567.55
880000.00 3793.89
890000.00 3240.14
900000.00 3824.82
910000.00 3965.10
920000.00 4003.97
930000.00 3826.39
940000.00 3621.65
950000.00 4103.15
960000.00 3524.11
970000.00 3558.49
980000.00 3307.51
990000.00 3834.46
1000000.00 3893.48
