0.00 2245.00
10000.00 2642.09
20000.00 2304.35
30000.00 2424.98
40000.00 2132.49
50000.00 2618.92
60000.00 2046.80
70000.00 1915.90
80000.00 2021.68
90000.00 2211.75
100000.00 2483.16
110000.00 1984.24
120000.00 2542.28
130000.00 2447.52
140000.00 2568.68
150000.00 2049.89
160000.00 1958.42
170000.00 2340.06
180000.00 2004.46
190000.00 2177.67
200000.00 1917.86
210000.00 2647.41
220000.00 2504.84
230000.00 2307.96
240000.00 2283.18
250000.00 2213.90
260000.00 2483.77
270000.00 1753.05
280000.00 2056.66
290000.00 2089.97
300000.00 2481.46
310000.00 2315.03
320000.00 2143.07
330000.00 2658.95
340000.00 2359.59
350000.00 2395.25
360000.00 1767.71
370000.00 2189.24
380000.00 2226.24
390000.00 2058.17
400000.00 2171.36
410000.00 2184.98
420000.00 2834.60
430000.00 2262.07
440000.00 2310.04
450000.00 2134.79
460000.00 2323.78
470000.00 2180.04
480000.00 1715.77
490000.00 2255.55
500000.00 2233.69
510000.00 2614.90
520000.00 2126.49
530000.00 2400.43
540000.00 2565.49
550000.00 2243.29
560000.00 2122.96
570000.00 1743.91
580000.00 2409.66
590000.00 2091.30
600000.00 2199.61
610000.00 2196.64
620000.00 2519.94
630000.00 2710.74
640000.00 2057.73
650000.00 2285.48
660000.00 2054.05
670000.00 2368.83
680000.00 1872.90
690000.00 1951.74
700000.00 2413.42
710000.00 2398.89
720000.00 2548.90
730000.00 2047.45
740000.00 2600.48
750000.00 2311.63
760000.00 2135.83
770000.00 1885.68
780000.00 1981.40
790000.00 2489.52
800000.00 2033.87
810000.00 2358.52
820000.00 2271.82
830000.00 2738.98
840000.00 2350.63
850000.00 1992.36
860000.00 2223.13
870000.00 2073.55
880000.00 2299.89
890000.00 1746.14
900000.00 2330.82
910000.00 2471.10
920000.00 2509.97
930000.00 2332.39
940000.00 2127.65
950000.00 2609.15
960000.00 2030.11
970000.00 2064.49
980000.00 1813.51
990000.00 2340.46
1000000.00 2399.48
